"wl","black_carapace","blue_carapace","mudflat","orange_manus","pink_dactylus"
641,8.40215783421053,15.185816846,22.5877650941053,48.7892099284211,43.1909038317895
642,8.41869733095238,15.1283746366667,22.6439516942857,48.8409157714286,43.2205206457143
643,8.43041155571428,15.0751644895238,22.6836371038095,48.9597361704762,43.2278226071429
644,8.47298826809524,15.0563874295238,22.7313028214286,49.0652455028571,43.2310874628571
645,8.49510227814815,15.0231396640741,22.7872976940741,49.1966099681482,43.2612918511111
646,8.52031358582011,15.0096741720635,22.8230258499471,49.3298868608466,43.2992450701587
647,8.52946193063493,14.9904924101587,22.8555538739683,49.4427265677778,43.3566334809524
648,8.51972877693122,14.9948146849735,22.9017684550794,49.5532418078307,43.4378183998942
649,8.51436186787234,14.9738463297872,22.9437079640426,49.6634303310638,43.4893716053191
650,8.48287767809524,14.9378982591534,22.9833111256614,49.7879676681481,43.5516257175132
651,8.51748271638298,14.9166336781915,23.0231373104787,50.0218091499468,43.6189500360106
652,8.54238573285714,14.8529143783598,23.0628827950794,50.2554468969841,43.6633745685185
653,8.58554306382979,14.8225078180851,23.1028155757447,50.4446771902128,43.7251830168085
654,8.59283960808511,14.813305322234,23.1479430037234,50.6116594597872,43.7891102392553
655,8.56477608914894,14.7728168061702,23.1986874102128,50.6997720776596,43.8920784570213
656,8.53156427920213,14.7347309605851,23.2364036258511,50.8141359622872,43.954668066383
657,8.49518321446809,14.7017462453191,23.2884465279787,51.0036025268085,44.025575368617
658,8.52758163489362,14.6524813339362,23.3290824775532,51.2015198780851,44.0626365551064
659,8.52737491882979,14.6089945560638,23.3792301180851,51.4033882146809,44.0485309669149
660,8.54384302090909,14.5931855092513,23.4139353121925,51.6009883996257,44.0451364069519
661,8.54529821388298,14.5480970264362,23.44700728,51.7784974709043,44.0493679318085
662,8.54472950727273,14.5141770527273,23.4795393745455,51.9019182745454,44.1386757136364
663,8.54114221165776,14.502475544385,23.5138512410695,52.0389681671123,44.2228662559893
664,8.54993353417112,14.482824274385,23.5765773534225,52.118879341123,44.3116770194652
665,8.56641971759358,14.4667669323529,23.6090150248663,52.1914180217647,44.4288008793048
666,8.56536012861702,14.4443131825532,23.6545794090426,52.3081721861702,44.4449507479787
667,8.59714082609625,14.4106030120321,23.6941094997326,52.3920044027273,44.5266190537968
668,8.60855986272727,14.3848539663636,23.7225339327273,52.4926442309091,44.5958311709091
669,8.62183365213904,14.3480711787166,23.7690754152406,52.6072605910695,44.6568128100535
670,8.66877587470588,14.35462238,23.8065648594118,52.7410980023529,44.73103781
671,8.6797589042246,14.3304262950267,23.8494297139572,52.8241835727808,44.8145482385562
672,8.68325638010695,14.283823527861,23.8947877252941,52.9077106146524,44.8832185797326
673,8.66836205397849,14.2354729425806,23.9260320608602,52.9575897753226,44.9195684056452
674,8.63963724026882,14.1890441523656,23.9664559954839,53.0228609243011,44.9833248616129
675,8.64309987780749,14.1528339450802,24.021475100107,53.1367608605882,45.003882854492
676,8.66738424080645,14.1600597256452,24.0705674898387,53.1799225224194,45.0751844236021
677,8.72256918096774,14.1216062683871,24.1496621715054,53.2830383431183,45.1545891224731
678,8.74464738209678,14.0973864112903,24.2002906469355,53.3014943293548,45.2429500695161
679,8.76505356827957,14.0894767109677,24.2415882491398,53.2908541706452,45.3390255156452
680,8.8142241344086,14.0757331267204,24.2889104929032,53.3109729698387,45.4434143432796
681,8.84885281304813,14.0960971760428,24.313908064385,53.3003904660428,45.4883364098396
682,8.88001848759358,14.0810218077005,24.3689230145455,53.2583037686096,45.5395785758824
683,8.92635675408602,14.0581162123656,24.4114497230108,53.2415544076344,45.6341138063441
684,8.96627517505376,14.0279527415054,24.458642685914,53.2655911834409,45.7148193360215
685,9.02352987870968,14.0181041609677,24.5172662319355,53.2202501393548,45.9052887880645
686,9.10631664432432,14.0457251137838,24.5746334932432,53.1933074718919,46.0220552924324
687,9.120633864,14.039120414,24.63416097,53.144371068,46.185727728
688,9.15798831306451,14.0288547048387,24.6788489458065,53.1028433732258,46.3509286114516
689,9.18557769080645,14.0098427008065,24.7203096606452,53.0726125832258,46.4179669779032
690,9.23740511589189,13.9557779424865,24.7650061641622,53.1160436708649,46.5607359138378
691,9.34165599724324,13.9663560523243,24.8077044715676,53.1595228772973,46.7278029740541
692,9.39348184675676,13.9819810939459,24.8743680463243,53.1804649097838,46.8494289271892
693,9.42953912774194,13.9593206815054,24.9179586602688,53.2344529188172,47.0487468390323
694,9.44609377681081,13.9499669043243,24.9763355526486,53.2488090347568,47.1863130271351
695,9.48071132578378,13.9357397249189,25.0122063066486,53.2632192454054,47.3630820527027
696,9.49023524221622,13.8854405338919,25.0227377624324,53.2189799943243,47.5407710836757
697,9.53773863864865,13.8586089477838,25.0496256448649,53.2220834110811,47.6951932234595
698,9.60828561432432,13.8711150633514,25.0634825697297,53.2250084079459,47.9559645561622
699,9.65611215248649,13.8378936545405,25.0755099026486,53.2377688514595,48.1093522546486
700,9.68843976260869,13.8418046221739,25.1016409195652,53.29779846,48.3218161078261
